Pclass,Age,SibSp,Parch,Fare,FamilySize,IsAlone,FarePerPerson,TicketLength,FareLog,AgeSquared,FamilyFare,AgeClass,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Title_Don,Title_Dr,Title_Jonkheer,Title_Lady,Title_Major,Title_Master,Title_Miss,Title_Mlle,Title_Mr,Title_Mrs,Title_Ms,Title_Rev,Title_Sir,AgeGroup_Child,AgeGroup_Teen,AgeGroup_YoungAdult,AgeGroup_Adult,AgeGroup_Senior
-0.7090120464121739,-0.4991618113163256,-0.48004924451281655,-0.40436804215159416,-0.15055527352165946,-0.5269406736694678,0.7089554295208694,0.38448777482974467,2.1184149833174595,0.17112327751828277,-0.5973064469375353,-0.40377934095093554,-0.7772162493228899,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.6895203063046228,0.006965868767706948,-0.48004924451281655,-0.40436804215159416,-0.6919529784075285,-0.5269406736694678,0.7089554295208694,-0.3940156514691046,-0.2638384180174277,-0.6499711457199229,-0.16055915850355906,-0.5345700877972521,0.5711207291413491,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
-2.1075443991289706,0.006965868767706948,-0.48004924451281655,-0.40436804215159416,0.8091952033214722,-0.5269406736694678,0.7089554295208694,1.7645620305413414,0.4168054109353972,0.9815084929524868,-0.16055915850355906,-0.17192301699610146,-1.4159021864901609,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.6895203063046228,0.7155446208853525,-0.48004924451281655,-0.40436804215159416,-0.7559969194973841,-0.5269406736694678,0.7089554295208694,-0.4861077071283448,3.8200245556995216,-0.7890416361250999,0.5947567403175528,-0.5500418099906248,1.3162543225031653,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.6895203063046228,2.031476589103837,0.7025613406818474,3.552005642990708,1.3130509526713392,2.4311419345092564,-1.4105259066508964,-0.505161986793002,1.097449239888222,1.2715780953276532,2.442797227455829,2.465005022029535,2.700073853032253,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.6895203063046228,-0.09425966724909955,0.7025613406818474,-0.40436804215159416,-0.19535120110354476,0.21257997837521317,-1.4105259066508964,-0.4668247761077117,-0.9444822469702525,0.11883106314846813,-0.2547595540481422,-0.15019894833111047,0.46467307294680393,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.6895203063046228,-0.3979362752995191,-0.48004924451281655,-0.40436804215159416,-0.7222409618976472,-0.5269406736694678,0.7089554295208694,-0.4375682907026067,-0.2638384180174277,-0.714013221493522,-0.516807927108528,-0.5418870526557874,0.1453301043631684,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
-0.7090120464121739,-0.19548520326590607,0.7025613406818474,0.9144231862291734,0.6788962983469821,0.9521006304198942,-1.4105259066508964,-0.31008245689294067,-0.2638384180174277,0.8955043188580605,-0.34553448066383136,0.7478048317920558,-0.5643209369337995,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.6895203063046228,0.5130935488517395,-0.48004924451281655,-0.40436804215159416,-0.7010999494215443,-0.5269406736694678,0.7089554295208694,-0.40716854851762224,-0.2638384180174277,-0.6690032075375376,0.36182485315276547,-0.5367798111845299,1.1033590101140751,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.6895203063046228,-0.600387347333132,-0.48004924451281655,-0.40436804215159416,-0.7408529277523249,-0.5269406736694678,0.7089554295208694,-0.46433138751159375,0.7571273254118096,-0.7548804816905688,-0.6743794978376488,-0.5463833275613572,-0.06756520802592197,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
-2.1075443991289706,0.006965868767706948,-0.48004924451281655,-0.40436804215159416,1.3982359062372978,-0.5269406736694678,0.7089554295208694,2.6115737583544893,-0.2638384180174277,1.315157218317523,-0.16055915850355906,-0.02962268442730895,-1.4159021864901609,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.6895203063046228,-0.7016128833499385,-0.48004924451281655,-0.40436804215159416,-0.7042574717003892,-0.5269406736694678,0.7089554295208694,-0.4117089111577149,1.097449239888222,-0.6756339360736393,-0.7480270798088683,-0.5375426047710321,-0.17401286422046716,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.6895203063046228,0.006965868767706948,-0.48004924451281655,-0.40436804215159416,-0.6802769607720878,-0.5269406736694678,0.7089554295208694,-0.37722610904458953,-0.2638384180174277,-0.6260489747233323,-0.16055915850355906,-0.5317493978442869,0.5711207291413491,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.6895203063046228,2.1327021251206437,-0.48004924451281655,-0.40436804215159416,-1.2898226285107237,-0.5269406736694678,0.7089554295208694,-1.2537229736188187,-0.9444822469702525,-3.692291308284553,2.6089324705071846,-0.6790033156223078,2.806521509226798,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
-0.7090120464121739,1.424123373002998,-0.48004924451281655,-0.40436804215159416,-0.30546316508187077,-0.5269406736694678,0.7089554295208694,0.16173780146999842,-0.2638384180174277,-0.018730944459299247,1.5179206166544672,-0.44120195771991383,0.5711207291413491,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0.6895203063046228,-0.2967107392827126,-0.48004924451281655,-0.40436804215159416,-0.7105649442622064,-0.5269406736694678,0.7089554295208694,-0.42077874827809164,-0.2638384180174277,-0.6889748152789505,-0.4328839383506266,-0.539066362702822,0.25177776055771356,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.6895203063046228,0.006965868767706948,3.067782511071175,0.9144231862291734,0.6385148443587815,2.4311419345092564,-1.4105259066508964,-0.6991519748349052,-0.9444822469702525,0.8677346335437487,-0.16055915850355906,1.650233546413421,0.5711207291413491,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.6895203063046228,-1.1065150274171647,-0.48004924451281655,-0.40436804215159416,-0.6338984860528438,-0.5269406736694678,0.7089554295208694,-0.31053613021828963,-0.2638384180174277,-0.5348903418877687,-1.0083627184048072,-0.5205452954046548,-0.5998034889986479,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.6895203063046228,-1.005289491400358,1.8851719258765112,-0.40436804215159416,0.07313662854461112,0.9521006304198942,-1.4105259066508964,-0.6004333851162877,-0.2638384180174277,0.40635945090332964,-0.9484170121491633,0.3087869402799439,-0.4933558328041027,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
-0.7090120464121739,0.10819140478451346,-0.48004924451281655,-0.40436804215159416,-0.4947630618951117,-0.5269406736694678,0.7089554295208694,-0.11046619373938948,1.4377711543646345,-0.2925511195610121,-0.06293329403008203,-0.4869329880857588,-0.3514256245447091,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
-0.7090120464121739,0.006965868767706948,-0.48004924451281655,-0.40436804215159416,-1.2898226285107237,-0.5269406736694678,0.7089554295208694,-1.2537229736188187,-0.2638384180174277,-3.692291308284553,-0.16055915850355906,-0.6790033156223078,-0.4223907286744059,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
-0.7090120464121739,0.816770156902159,-0.48004924451281655,-0.40436804215159416,-0.30546316508187077,-0.5269406736694678,0.7089554295208694,0.16173780146999842,-0.60416033249384,-0.018730944459299247,0.7163608872932874,-0.44120195771991383,0.1453301043631684,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
-2.1075443991289706,2.23392766113745,0.7025613406818474,-0.40436804215159416,2.942923064233344,0.21257997837521317,-1.4105259066508964,1.789517692822138,-0.60416033249384,1.9331804149309368,2.778493182487434,1.3660883623382798,-0.6352860410634963,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
-0.7090120464121739,2.638829805204676,0.7025613406818474,3.552005642990708,0.451736422171093,2.4311419345092564,-1.4105259066508964,-0.752867622433545,-0.60416033249384,0.7315506652322841,3.490990719697372,1.4246240812065616,1.4227019786977106,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.6895203063046228,-2.5236725316524558,4.250393096265839,2.233214414609941,1.0868375759795164,3.9101832385986186,-1.4105259066508964,-0.7655056650682664,-0.2638384180174277,1.1487582724144725,-1.4879283684499576,3.340068288079979,-2.0900706757222807,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0.6895203063046228,1.1204467649525784,-0.48004924451281655,-0.40436804215159416,0.5388143747051837,-0.5269406736694678,0.7089554295208694,1.3757676201038682,0.7571273254118096,0.7967017934478905,1.1017261417938546,-0.2372415622882452,1.7420449472813462,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
-0.7090120464121739,0.816770156902159,0.7025613406818474,2.233214414609941,0.8114062261162508,1.6916212824645753,-1.4105259066508964,-0.49835688691276725,1.097449239888222,0.9829229963590299,0.7163608872932874,1.3514544326212097,0.1453301043631684,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
-2.1075443991289706,0.10819140478451346,-0.48004924451281655,-0.40436804215159416,0.9817761332481676,-0.5269406736694678,0.7089554295208694,2.0127249688938362,-0.2638384180174277,1.0878092006039073,-0.06293329403008203,-0.1302309512321679,-1.3804196344253126,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
-0.7090120464121739,0.20941694080131995,0.7025613406818474,-0.40436804215159416,0.5274563808963894,0.21257997837521317,-1.4105259066508964,0.05285620338624325,0.7571273254118096,0.7883747665350634,0.03811803937228894,0.19903246740191596,-0.28046052041501235,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.6895203063046228,0.006965868767706948,0.7025613406818474,-0.40436804215159416,-0.0707312930334519,0.21257997837521317,-1.4105259066508964,-0.37722610904458953,-0.2638384180174277,0.25969791009883114,-0.16055915850355906,-0.08998764451022427,0.5711207291413491,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
-2.1075443991289706,-0.600387347333132,-0.48004924451281655,2.233214414609941,2.4583153283914467,0.9521006304198942,-1.4105259066508964,0.5428233947631415,-0.60416033249384,1.7670845205243557,-0.6743794978376488,2.0374198881088845,-1.6287974988792513,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.6895203063046228,0.006965868767706948,0.7025613406818474,-0.40436804215159416,-0.7029929483896767,0.21257997837521317,-1.4105259066508964,-0.8318067810442674,-0.2638384180174277,-0.6729746715187902,-0.16055915850355906,-0.3954709273540688,0.5711207291413491,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.6895203063046228,-0.600387347333132,-0.48004924451281655,-0.40436804215159416,-0.6919529784075285,-0.5269406736694678,0.7089554295208694,-0.3940156514691046,-0.2638384180174277,-0.6499711457199229,-0.6743794978376488,-0.5345700877972521,-0.06756520802592197,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
-0.7090120464121739,0.006965868767706948,-0.48004924451281655,-0.40436804215159416,-1.2898226285107237,-0.5269406736694678,0.7089554295208694,-1.2537229736188187,-0.2638384180174277,-3.692291308284553,-0.16055915850355906,-0.6790033156223078,-0.4223907286744059,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.6895203063046228,0.006965868767706948,-0.48004924451281655,-0.40436804215159416,-0.1918832269939262,-0.5269406736694678,0.7089554295208694,0.3250601985956311,-0.2638384180174277,0.12295027911414082,-0.16055915850355906,-0.41376333950040683,0.5711207291413491,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.6895203063046228,-0.2967107392827126,-0.48004924451281655,-0.40436804215159416,-0.7427459267204574,-0.5269406736694678,0.7089554295208694,-0.46705342746368766,-0.9444822469702525,-0.7591050590794083,-0.4328839383506266,-0.5468406378650157,0.25177776055771356,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
-2.1075443991289706,0.006965868767706948,-0.48004924451281655,-0.40436804215159416,0.9590601456305786,-0.5269406736694678,0.7089554295208694,1.9800604894687095,-0.60416033249384,1.0742726545659014,-0.16055915850355906,-0.1357186748760693,-1.4159021864901609,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
-0.7090120464121739,-0.3979362752995191,-0.48004924451281655,-0.40436804215159416,-0.30546316508187077,-0.5269406736694678,0.7089554295208694,0.16173780146999842,-0.2638384180174277,-0.018730944459299247,-0.516807927108528,-0.44120195771991383,-0.7062511451931931,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.6895203063046228,0.41186801283493296,-0.48004924451281655,-0.40436804215159416,-0.6897419556127499,-0.5269406736694678,0.7089554295208694,-0.39083630880505904,3.4797026412231093,-0.6454094701423367,0.2504971129637127,-0.5340359493625791,0.9969113539195299,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.6895203063046228,-0.2967107392827126,-0.48004924451281655,-0.40436804215159416,-0.7408529277523249,-0.5269406736694678,0.7089554295208694,-0.46433138751159375,-0.2638384180174277,-0.7548804816905688,-0.4328839383506266,-0.5463833275613572,0.25177776055771356,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
-0.7090120464121739,-2.4224469956356494,0.7025613406818474,0.9144231862291734,0.451736422171093,0.9521006304198942,-1.4105259066508964,-0.41896405497669575,-0.60416033249384,0.7315506652322841,-1.4759392271988288,0.5831731224750138,-2.1255532277871287,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0.6895203063046228,0.006965868767706948,-0.48004924451281655,-0.40436804215159416,-0.7029929483896767,-0.5269406736694678,0.7089554295208694,-0.40989058846971616,-0.2638384180174277,-0.6729746715187902,-0.16055915850355906,-0.5372371214881883,0.5711207291413491,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
-0.7090120464121739,-0.4991618113163256,-0.48004924451281655,-0.40436804215159416,-0.30546316508187077,-0.5269406736694678,0.7089554295208694,0.16173780146999842,-0.60416033249384,-0.018730944459299247,-0.5973064469375353,-0.44120195771991383,-0.7772162493228899,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
-0.7090120464121739,-0.4991618113163256,-0.48004924451281655,-0.40436804215159416,-0.4947630618951117,-0.5269406736694678,0.7089554295208694,-0.11046619373938948,-0.2638384180174277,-0.2925511195610121,-0.5973064469375353,-0.4869329880857588,-0.7772162493228899,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-2.1075443991289706,1.7277999810534175,-0.48004924451281655,-0.40436804215159416,0.7205422756458951,-0.5269406736694678,0.7089554295208694,1.6370834555048808,-0.2638384180174277,0.9235748740905602,1.9649443118751253,-0.193339773137034,-0.8126988013877382,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0.6895203063046228,1.7277999810534175,-0.48004924451281655,-0.40436804215159416,-0.7616759164017814,-0.5269406736694678,0.7089554295208694,-0.49427382698462646,-0.2638384180174277,-0.80207134606111,1.9649443118751253,-0.5514137409016002,2.3807308844486172,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0.6895203063046228,0.006965868767706948,-0.48004924451281655,2.233214414609941,-0.13541128177660022,0.9521006304198942,-1.4105259066508964,-0.7003939509303806,-0.9444822469702525,0.18836633739388126,-0.16055915850355906,0.1576440556796115,0.5711207291413491,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.6895203063046228,0.31064247681812646,-0.48004924451281655,-0.40436804215159416,-0.7010999494215443,-0.5269406736694678,0.7089554295208694,-0.40716854851762224,-0.2638384180174277,-0.6690032075375376,0.14259484170355385,-0.5367798111845299,0.8904636977249847,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.6895203063046228,-0.9040639553835516,-0.48004924451281655,-0.40436804215159416,-0.5196900723074793,-0.5269406736694678,0.7089554295208694,-0.1463100158285617,-0.2638384180174277,-0.332980013473796,-0.8850458369646256,-0.49295485016433327,-0.3869081766095575,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.6895203063046228,-0.09425966724909955,-0.48004924451281655,-0.40436804215159416,-0.7616759164017814,-0.5269406736694678,0.7089554295208694,-0.49427382698462646,-0.2638384180174277,-0.80207134606111,-0.2547595540481422,-0.5514137409016002,0.46467307294680393,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.6895203063046228,-2.5236725316524558,0.7025613406818474,0.9144231862291734,-0.08587528477851125,0.9521006304198942,-1.4105259066508964,-0.6766505037749163,1.097449239888222,0.24332128378289108,-1.4879283684499576,0.19354474375801461,-2.0900706757222807,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0.6895203063046228,-0.600387347333132,-0.48004924451281655,-0.40436804215159416,-0.6802769607720878,-0.5269406736694678,0.7089554295208694,-0.37722610904458953,-0.2638384180174277,-0.6260489747233323,-0.6743794978376488,-0.5317493978442869,-0.06756520802592197,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
-0.7090120464121739,-1.410191635467584,0.7025613406818474,-0.40436804215159416,0.9871371063259184,0.21257997837521317,-1.4105259066508964,0.38335540620967357,-0.2638384180174277,1.090984717696295,-1.167647023598375,0.4211316187178933,-1.4159021864901609,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0.6895203063046228,0.006965868767706948,0.7025613406818474,-0.40436804215159416,0.5388143747051837,0.21257997837521317,-1.4105259066508964,0.06102232324252481,-0.2638384180174277,0.7967017934478905,-0.16055915850355906,0.2045201910458173,0.5711207291413491,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.6895203063046228,1.5253489090198045,0.7025613406818474,7.50837932813301,2.2614434357056763,4.649703890643299,-1.4105259066508964,-0.615404604852804,0.07648349645898476,1.6935065675651932,1.6635030461324594,6.184309721683707,2.167835572059527,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.6895203063046228,0.006965868767706948,-0.48004924451281655,-0.40436804215159416,2.988037015641875,-0.5269406736694678,0.7089554295208694,4.897630015401396,-0.9444822469702525,1.9476802378193756,-0.16055915850355906,0.3544411425147743,0.5711207291413491,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
-0.7090120464121739,1.221672300969385,0.7025613406818474,0.9144231862291734,1.663255761775835,0.9521006304198942,-1.4105259066508964,0.16173780146999842,-0.60416033249384,1.4426184935945543,1.237032164485165,1.4612089054992377,0.42919052088195553,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.6895203063046228,-0.7016128833499385,-0.48004924451281655,-0.40436804215159416,-0.6802769607720878,-0.5269406736694678,0.7089554295208694,-0.37722610904458953,0.7571273254118096,-0.6260489747233323,-0.7480270798088683,-0.5317493978442869,-0.17401286422046716,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.6895203063046228,0.006965868767706948,-0.48004924451281655,-0.40436804215159416,-0.6919529784075285,-0.5269406736694678,0.7089554295208694,-0.3940156514691046,-0.2638384180174277,-0.6499711457199229,-0.16055915850355906,-0.5345700877972521,0.5711207291413491,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.6895203063046228,0.006965868767706948,-0.48004924451281655,-0.40436804215159416,-0.7029929483896767,-0.5269406736694678,0.7089554295208694,-0.40989058846971616,-0.2638384180174277,-0.6729746715187902,-0.16055915850355906,-0.5372371214881883,0.5711207291413491,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.6895203063046228,-2.4224469956356494,4.250393096265839,0.9144231862291734,0.9155211693635333,3.1706625865539375,-1.4105259066508964,-0.7251935495872571,-0.2638384180174277,1.0479537980688618,-1.4759392271988288,2.5175957069502566,-1.9836230195277353,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0.6895203063046228,-0.7016128833499385,-0.48004924451281655,-0.40436804215159416,-0.6802769607720878,-0.5269406736694678,0.7089554295208694,-0.37722610904458953,1.097449239888222,-0.6260489747233323,-0.7480270798088683,-0.5317493978442869,-0.17401286422046716,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
-0.7090120464121739,0.10819140478451346,0.7025613406818474,-0.40436804215159416,0.6788962983469821,0.21257997837521317,-1.4105259066508964,0.16173780146999842,-0.9444822469702525,0.8955043188580605,-0.06293329403008203,0.27220211598726796,-0.3514256245447091,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.6895203063046228,-0.7016128833499385,-0.48004924451281655,-0.40436804215159416,-0.6992069504534119,-0.5269406736694678,0.7089554295208694,-0.40444650856552844,1.097449239888222,-0.6650430421888489,-0.7480270798088683,-0.5363225008808714,-0.17401286422046716,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.6895203063046228,-0.3979362752995191,-0.48004924451281655,-0.40436804215159416,-0.6802769607720878,-0.5269406736694678,0.7089554295208694,-0.37722610904458953,-0.2638384180174277,-0.6260489747233323,-0.516807927108528,-0.5317493978442869,0.1453301043631684,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.6895203063046228,-1.005289491400358,-0.48004924451281655,-0.40436804215159416,-0.6802769607720878,-0.5269406736694678,0.7089554295208694,-0.37722610904458953,0.4168054109353972,-0.6260489747233323,-0.9484170121491633,-0.5317493978442869,-0.4933558328041027,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.6895203063046228,0.006965868767706948,-0.48004924451281655,-0.40436804215159416,-0.6755444633517568,-0.5269406736694678,0.7089554295208694,-0.37042100916435483,-0.60416033249384,-0.6164687773681998,-0.16055915850355906,-0.5306061220851407,0.5711207291413491,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.6895203063046228,0.006965868767706948,0.7025613406818474,2.233214414609941,0.4858104035974763,1.6916212824645753,-1.4105259066508964,-0.615404604852804,1.097449239888222,0.7574089415865227,-0.16055915850355906,1.036824943704196,0.5711207291413491,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.6895203063046228,0.10819140478451346,-0.48004924451281655,-0.40436804215159416,-0.5704830206204081,-0.5269406736694678,0.7089554295208694,-0.21934779182314465,-0.2638384180174277,-0.4191835783912946,-0.06293329403008203,-0.5052254002320968,0.6775683853358944,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
